Nome_Cidade_API;Data_Ref;year;Tipo_Operacao;Codigo_SH4;Pais_Parceiro;Valor_USD;Peso_KG
Divinópolis - MG;01/11/2022;2022;export;T-shirts e camisolas interiores, de malha;Equador;69611;1571
Divinópolis - MG;01/12/2022;2022;export;Camisas de malha, de uso masculino;Paraguai;67755;1774
Divinópolis - MG;01/02/2022;2022;export;Máquinas e aparelhos, mecânicos, com função própria, não especificados nem compreendidos em outras posições deste capítulo;Argentina;67000;7180
Divinópolis - MG;01/12/2022;2022;export;T-shirts e camisolas interiores, de malha;Paraguai;63359;1518
Divinópolis - MG;01/08/2022;2022;export;"Máquinas e aparelhos, para seleccionar, peneirar, separar, lavar, esmagar, moer, misturar ou amassar terras, pedras, minérios ou outras substâncias minerais sólidas (incluídos os pós e pastas); máquinas para aglomerar ou moldar combustíveis minerais sólid";Argentina;61780;4506
Divinópolis - MG;01/03/2022;2022;export;Camisas de uso masculino;México;60903;1655
Divinópolis - MG;01/12/2022;2022;export;Máquinas e aparelhos, mecânicos, com função própria, não especificados nem compreendidos em outras posições deste capítulo;México;60025;8110
Divinópolis - MG;01/11/2022;2022;export;Camisas de uso masculino;Equador;58451;1332
Divinópolis - MG;01/12/2022;2022;export;Camisas de uso masculino;Paraguai;58106;829
Divinópolis - MG;01/09/2022;2022;export;T-shirts e camisolas interiores, de malha;Equador;55879;1228
Divinópolis - MG;01/08/2022;2022;export;"Cadeados, fechaduras e ferrolhos (de chave, de segredo ou elétricos), de metais comuns; fechos e armações com fecho, com fechadura, de metais comuns; chaves para estes artigos, de metais comuns";México;50104;2750
Divinópolis - MG;01/08/2022;2022;export;Camisas de uso masculino;México;49576;872
Divinópolis - MG;01/09/2022;2022;export;Camisas de uso masculino;Equador;48900;685
Divinópolis - MG;01/03/2022;2022;export;T-shirts e camisolas interiores, de malha;Equador;48466;744
Divinópolis - MG;01/07/2022;2022;export;Camisas de malha, de uso masculino;Equador;46426;715
Divinópolis - MG;01/12/2022;2022;export;"Bombas de ar ou de vácuo, compressores de ar ou de outros gases e ventiladores; exaustores (coifas aspirantes) para extracção ou reciclagem, com ventilador incorporado, mesmo filtrantes";Paraguai;44016;1310
Divinópolis - MG;01/08/2022;2022;export;"Máquinas e aparelhos, para seleccionar, peneirar, separar, lavar, esmagar, moer, misturar ou amassar terras, pedras, minérios ou outras substâncias minerais sólidas (incluídos os pós e pastas); máquinas para aglomerar ou moldar combustíveis minerais sólid";Equador;43525;11059
Divinópolis - MG;01/03/2022;2022;export;Camisas de malha, de uso masculino;Equador;40631;478
Divinópolis - MG;01/05/2022;2022;export;T-shirts e camisolas interiores, de malha;Equador;39091;497
Divinópolis - MG;01/06/2022;2022;export;Camisas de malha, de uso masculino;Paraguai;38925;1054
Divinópolis - MG;01/09/2022;2022;export;Camisolas e pulôveres, cardigans, coletes e artigos semelhantes, de malha;Equador;38879;486
Divinópolis - MG;01/11/2022;2022;export;Fatos, conjuntos, casacos, calças, jardineiras, bermudas e calções (shorts) (exceto de banho), de uso masculino;Equador;37697;857
Divinópolis - MG;01/05/2022;2022;export;Camisas de uso masculino;Equador;37276;493
Divinópolis - MG;01/05/2022;2022;export;"Bombas de ar ou de vácuo, compressores de ar ou de outros gases e ventiladores; exaustores (coifas aspirantes) para extracção ou reciclagem, com ventilador incorporado, mesmo filtrantes";Paraguai;36410;1360
Divinópolis - MG;01/03/2022;2022;export;Fatos, conjuntos, casacos, calças, jardineiras, bermudas e calções (shorts) (exceto de banho), de uso masculino;México;36163;810
Divinópolis - MG;01/08/2022;2022;export;Fatos, conjuntos, casacos, calças, jardineiras, bermudas e calções (shorts) (exceto de banho), de uso masculino;México;35884;1130
Divinópolis - MG;01/09/2022;2022;export;Outro calçado com sola exterior e parte superior de borracha ou plástico;Chile;35154;2342
Divinópolis - MG;01/08/2022;2022;export;Preparações capilares;Bolívia;33797;10529
Divinópolis - MG;01/10/2022;2022;export;Máquinas e aparelhos, mecânicos, com função própria, não especificados nem compreendidos em outras posições deste capítulo;Argentina;33550;4043
Divinópolis - MG;01/12/2022;2022;export;"Cadeados, fechaduras e ferrolhos (de chave, de segredo ou elétricos), de metais comuns; fechos e armações com fecho, com fechadura, de metais comuns; chaves para estes artigos, de metais comuns";México;31578;1714
Divinópolis - MG;01/01/2022;2022;export;T-shirts e camisolas interiores, de malha;Costa Rica;31501;1017
Divinópolis - MG;01/08/2022;2022;export;"Produtos de beleza ou de maquilhagem preparados e preparações para conservação ou cuidados da pele (exceto medicamentos), incluídas as preparações anti-solares e os bronzeadores; preparações para manicuros e pedicuros";Bolívia;30965;2970
Divinópolis - MG;01/09/2022;2022;export;Camisas de malha, de uso masculino;Equador;30546;502
Divinópolis - MG;01/08/2022;2022;export;Camisolas e pulôveres, cardigans, coletes e artigos semelhantes, de malha;Colômbia;29965;1528
Divinópolis - MG;01/10/2022;2022;export;Máquinas e aparelhos, mecânicos, com função própria, não especificados nem compreendidos em outras posições deste capítulo;Uruguai;29738;4045
Divinópolis - MG;01/03/2022;2022;export;Camisas de uso masculino;Equador;29372;290
Divinópolis - MG;01/08/2022;2022;export;Outro calçado com sola exterior e parte superior de borracha ou plástico;Equador;28972;1370
Divinópolis - MG;01/09/2022;2022;export;Máquinas e aparelhos, mecânicos, com função própria, não especificados nem compreendidos em outras posições deste capítulo;Paraguai;28960;2985
Divinópolis - MG;01/12/2022;2022;export;"Produtos de beleza ou de maquilhagem preparados e preparações para conservação ou cuidados da pele (exceto medicamentos), incluídas as preparações anti-solares e os bronzeadores; preparações para manicuros e pedicuros";Bolívia;28656;1187
Divinópolis - MG;01/01/2022;2022;export;"Máquinas e aparelhos, para seleccionar, peneirar, separar, lavar, esmagar, moer, misturar ou amassar terras, pedras, minérios ou outras substâncias minerais sólidas (incluídos os pós e pastas); máquinas para aglomerar ou moldar combustíveis minerais sólid";Estados Unidos;28052;10440
Divinópolis - MG;01/05/2022;2022;export;"Produtos de padaria, pastelaria ou da indústria de bolachas e biscoitos, mesmo adicionados de cacau; hóstias, cápsulas vazias para medicamentos, obreias, pastas secas de farinha, amido ou fécula em folhas e produtos semelhantes";Portugal;27883;542
Divinópolis - MG;01/02/2022;2022;export;"Produtos de beleza ou de maquilhagem preparados e preparações para conservação ou cuidados da pele (exceto medicamentos), incluídas as preparações anti-solares e os bronzeadores; preparações para manicuros e pedicuros";Bolívia;27787;3244
Divinópolis - MG;01/11/2022;2022;export;Camisas de malha, de uso masculino;Equador;27634;637
Divinópolis - MG;01/03/2022;2022;export;"Cadeados, fechaduras e ferrolhos (de chave, de segredo ou elétricos), de metais comuns; fechos e armações com fecho, com fechadura, de metais comuns; chaves para estes artigos, de metais comuns";México;27603;1770
Divinópolis - MG;01/08/2022;2022;export;Teares para tecidos;Paraguai;27467;6095
Divinópolis - MG;01/07/2022;2022;export;Máquinas e aparelhos, mecânicos, com função própria, não especificados nem compreendidos em outras posições deste capítulo;Paraguai;27135;4060
Divinópolis - MG;01/04/2022;2022;export;Fatos, conjuntos, casacos, calças, jardineiras, bermudas e calções (shorts) (exceto de banho), de malha, de uso masculino;Colômbia;26592;570
Divinópolis - MG;01/04/2022;2022;export;Máquinas e aparelhos, mecânicos, com função própria, não especificados nem compreendidos em outras posições deste capítulo;Paraguai;23814;3146
Divinópolis - MG;01/02/2022;2022;export;Preparações capilares;Bolívia;23403;11442
Divinópolis - MG;01/07/2022;2022;export;Camisolas e pulôveres, cardigans, coletes e artigos semelhantes, de malha;Equador;23251;240
Divinópolis - MG;01/09/2022;2022;export;"Máquinas e aparelhos, para seleccionar, peneirar, separar, lavar, esmagar, moer, misturar ou amassar terras, pedras, minérios ou outras substâncias minerais sólidas (incluídos os pós e pastas); máquinas para aglomerar ou moldar combustíveis minerais sólid";Argentina;22971;2142
Divinópolis - MG;01/11/2022;2022;export;Aquecedores (fogões de sala), caldeiras de fornalha, fogões de cozinha (incluídos os que possam ser utilizados acessoriamente no aquecimento central), grelhadores (churrasqueiras), braseiras, fogareiros a gás, aquecedores de pratos, e aparelhos não eléctr;Paraguai;22584;6300
Divinópolis - MG;01/09/2022;2022;export;Máquinas e aparelhos, mecânicos, com função própria, não especificados nem compreendidos em outras posições deste capítulo;Bolívia;22131;2512
Divinópolis - MG;01/06/2022;2022;export;T-shirts e camisolas interiores, de malha;Paraguai;22095;629
Divinópolis - MG;01/06/2022;2022;export;Camisas de uso masculino;Paraguai;21634;401
Divinópolis - MG;01/01/2022;2022;export;Camisas de malha, de uso masculino;Costa Rica;21623;522
Divinópolis - MG;01/12/2022;2022;export;Máquinas e aparelhos, elétricos, com função própria, não especificados nem compreendidos em outras posições do presente capítulo;México;21317;468
Divinópolis - MG;01/05/2022;2022;export;Camisas de malha, de uso masculino;Equador;19954;294
Divinópolis - MG;01/10/2022;2022;export;"Artefactos de uso doméstico, e suas partes, de ferro fundido, ferro ou aço; palha de ferro ou aço; esponjas, esfregões, luvas e artefactos semelhantes para limpeza, polimento e usos semelhantes, de ferro ou aço";Paraguai;19516;5304
Divinópolis - MG;01/07/2022;2022;export;Camisas de uso masculino;Equador;18963;203
Divinópolis - MG;01/04/2022;2022;export;Barras de ferro ou aço não ligado, simplesmente forjadas, laminadas, estiradas ou extrudadas, a quente, incluídas as que tenham sido submetidas a torção após laminagem;Paraguai;18346;23138
Divinópolis - MG;01/06/2022;2022;export;"Artefactos de uso doméstico, e suas partes, de ferro fundido, ferro ou aço; palha de ferro ou aço; esponjas, esfregões, luvas e artefactos semelhantes para limpeza, polimento e usos semelhantes, de ferro ou aço";Paraguai;18035;5221
Divinópolis - MG;01/09/2022;2022;export;Preparações capilares;Bolívia;18023;3855
Divinópolis - MG;01/08/2022;2022;export;Fatos, conjuntos, casacos, calças, jardineiras, bermudas e calções (shorts) (exceto de banho), de malha, de uso masculino;México;17858;747
Divinópolis - MG;01/03/2022;2022;export;Fatos, conjuntos, casacos, calças, jardineiras, bermudas e calções (shorts) (exceto de banho), de uso masculino;Equador;17191;160
Divinópolis - MG;01/05/2022;2022;export;"Produtos de beleza ou de maquilhagem preparados e preparações para conservação ou cuidados da pele (exceto medicamentos), incluídas as preparações anti-solares e os bronzeadores; preparações para manicuros e pedicuros";Bolívia;17177;1542
Divinópolis - MG;01/06/2022;2022;export;Camisolas e pulôveres, cardigans, coletes e artigos semelhantes, de malha;Paraguai;17002;644
Divinópolis - MG;01/07/2022;2022;export;"Produtos de beleza ou de maquilhagem preparados e preparações para conservação ou cuidados da pele (exceto medicamentos), incluídas as preparações anti-solares e os bronzeadores; preparações para manicuros e pedicuros";Paraguai;16870;1674
Divinópolis - MG;01/08/2022;2022;export;T-shirts e camisolas interiores, de malha;Costa Rica;16755;436
Divinópolis - MG;01/03/2022;2022;export;Fatos, conjuntos, casacos, calças, jardineiras, bermudas e calções (shorts) (exceto de banho), de malha, de uso masculino;México;16567;405
Divinópolis - MG;01/11/2022;2022;export;T-shirts e camisolas interiores, de malha;Costa Rica;16322;420
Divinópolis - MG;01/04/2022;2022;export;"Máquinas e aparelhos, para seleccionar, peneirar, separar, lavar, esmagar, moer, misturar ou amassar terras, pedras, minérios ou outras substâncias minerais sólidas (incluídos os pós e pastas); máquinas para aglomerar ou moldar combustíveis minerais sólid";Peru;16291;5474
Divinópolis - MG;01/11/2022;2022;export;"Fatos de treino para desporto, fatos-macacos e conjuntos de esqui, malhôs, biquinis, calções (shorts) e slips de banho; outro vestuário";Equador;16020;363
Divinópolis - MG;01/11/2022;2022;export;Camisas de uso masculino;Costa Rica;15854;286
Divinópolis - MG;01/11/2022;2022;export;Camisolas e pulôveres, cardigans, coletes e artigos semelhantes, de malha;Equador;15518;355
Divinópolis - MG;01/02/2022;2022;export;Máquinas e aparelhos, mecânicos, com função própria, não especificados nem compreendidos em outras posições deste capítulo;Equador;15494;1768
Divinópolis - MG;01/05/2022;2022;export;Chocolate e outras preparações alimentícias contendo cacau;Portugal;15386;405
Divinópolis - MG;01/01/2022;2022;export;Camisas de uso masculino;Costa Rica;15146;307
Divinópolis - MG;01/05/2022;2022;export;Camisolas e pulôveres, cardigans, coletes e artigos semelhantes, de malha;Colômbia;15050;622
Divinópolis - MG;01/11/2022;2022;export;Camisas de malha, de uso masculino;Costa Rica;14953;329
Divinópolis - MG;01/09/2022;2022;export;Fatos, conjuntos, casacos, calças, jardineiras, bermudas e calções (shorts) (exceto de banho), de malha, de uso masculino;Equador;14791;198
Divinópolis - MG;01/02/2022;2022;export;"Máquinas e aparelhos, para seleccionar, peneirar, separar, lavar, esmagar, moer, misturar ou amassar terras, pedras, minérios ou outras substâncias minerais sólidas (incluídos os pós e pastas); máquinas para aglomerar ou moldar combustíveis minerais sólid";Eritreia;14755;4751
Divinópolis - MG;01/10/2022;2022;export;"Máquinas e aparelhos, para seleccionar, peneirar, separar, lavar, esmagar, moer, misturar ou amassar terras, pedras, minérios ou outras substâncias minerais sólidas (incluídos os pós e pastas); máquinas para aglomerar ou moldar combustíveis minerais sólid";Equador;14289;4041
Divinópolis - MG;01/04/2022;2022;export;Fatos, conjuntos, casacos, calças, jardineiras, bermudas e calções (shorts) (exceto de banho), de uso masculino;Colômbia;14276;306
Divinópolis - MG;01/10/2022;2022;export;Preparações capilares;Bolívia;14241;2799
Divinópolis - MG;01/07/2022;2022;export;Calçado impermeável de sola exterior e parte superior de borracha ou plástico, em que a parte superior não tenha sido reunida à sola exterior por costura ou por meio de rebites, pregos, parafusos, espigões ou dispositivos semelhantes, nem formada por dife;Costa Rica;14191;570
Divinópolis - MG;01/12/2022;2022;export;Fatos, conjuntos, casacos, calças, jardineiras, bermudas e calções (shorts) (exceto de banho), de uso masculino;Paraguai;14148;393
Divinópolis - MG;01/12/2022;2022;export;T-shirts e camisolas interiores, de malha;Costa Rica;14074;389
Divinópolis - MG;01/07/2022;2022;export;Preparações capilares;Bolívia;13606;3847
Divinópolis - MG;01/09/2022;2022;export;Camisas de uso masculino;Paraguai;13482;253
Divinópolis - MG;01/08/2022;2022;export;"Sabões; produtos e preparações orgânicos tensoactivos utilizados como sabão, em barras, pães, pedaços ou figuras moldadas, mesmo contendo sabão; produtos e preparações orgânicos tensoactivos para lavagem da pele, sob a forma de líquido ou de creme, acondi";Bolívia;13291;2727
Divinópolis - MG;01/12/2022;2022;export;Camisas de malha, de uso masculino;Costa Rica;13132;310
Divinópolis - MG;01/03/2022;2022;export;Máquinas e aparelhos, mecânicos, com função própria, não especificados nem compreendidos em outras posições deste capítulo;Uruguai;13117;1641
Divinópolis - MG;01/11/2022;2022;export;"Produtos de beleza ou de maquilhagem preparados e preparações para conservação ou cuidados da pele (exceto medicamentos), incluídas as preparações anti-solares e os bronzeadores; preparações para manicuros e pedicuros";Paraguai;12946;333
Divinópolis - MG;01/10/2022;2022;export;Outro calçado com sola exterior e parte superior de borracha ou plástico;Bolívia;12683;960
Divinópolis - MG;01/11/2022;2022;export;Máquinas e aparelhos, mecânicos, com função própria, não especificados nem compreendidos em outras posições deste capítulo;Uruguai;12242;986
Divinópolis - MG;01/08/2022;2022;export;Camisas de uso masculino;Costa Rica;11850;206
Divinópolis - MG;01/07/2022;2022;export;T-shirts e camisolas interiores, de malha;Equador;11748;237
Divinópolis - MG;01/07/2022;2022;export;Fatos, conjuntos, casacos, calças, jardineiras, bermudas e calções (shorts) (exceto de banho), de malha, de uso masculino;Equador;11735;119
Divinópolis - MG;01/05/2022;2022;export;Máquinas e aparelhos, mecânicos, com função própria, não especificados nem compreendidos em outras posições deste capítulo;Uruguai;11470;1409
