ano;mes;sigla_uf;id_municipio;cnae_2_secao;cnae_2_subclasse;saldo_movimentacao;cbo_2002;categoria;grau_instrucao;idade;horas_contratuais;raca_cor;sexo;tipo_empregador;tipo_estabelecimento;tipo_movimentacao;tipo_deficiencia;indicador_trabalho_intermitente;indicador_trabalho_parcial;salario_mensal;tamanho_estabelecimento_janeiro;indicador_aprendiz;origem_informacao;indicador_fora_prazo
2025;6;MG;3116605;C;2451200;-1;821450;101;7;39;44.0;1;1;0;1;40;0;0;0;2118.33;7;0;1;0
2025;6;MG;3116605;C;2451200;-1;722305;101;7;22;44.0;3;1;0;1;31;0;0;0;1919.06;6;0;1;0
2025;6;MG;3116605;G;4711302;-1;141415;101;7;27;44.0;1;1;0;1;31;0;0;0;3666.95;5;0;1;0
2025;6;MG;3116605;A;0155505;-1;623310;101;3;50;38.5;3;3;0;1;40;0;0;0;1750.0;5;0;1;0
2025;6;MG;3116605;F;4222701;-1;715210;101;4;46;44.0;3;1;0;1;31;0;0;0;2239.93;2;0;1;0
2025;6;MG;3116605;C;3102100;-1;723220;101;6;19;44.0;3;1;0;1;40;0;0;0;2142.43;9;0;1;0
2025;6;MG;3116605;C;2593400;-1;722215;101;7;42;44.0;1;1;0;1;31;0;0;0;3035.27;5;0;1;0
2025;6;MG;3116605;C;2790299;-1;414135;101;7;32;44.0;3;1;0;1;40;0;0;0;4350.0;6;0;1;0
2025;6;MG;3116605;C;2451200;-1;422105;101;7;22;36.5;3;3;0;1;31;0;0;0;2277.0;5;0;1;0
2025;6;MG;3116605;E;3832700;-1;862150;101;6;51;44.0;3;1;0;1;31;0;0;0;2110.83;5;0;1;0
2025;6;MG;3116605;G;4711302;-1;411010;101;7;36;44.0;1;3;0;1;31;0;0;0;2285.0;7;0;1;0
2025;6;MG;3116605;C;3102100;-1;414110;101;7;23;44.0;2;1;0;1;31;0;0;0;2142.43;9;0;1;0
2025;6;MG;3116605;G;4649404;-1;774105;101;4;47;44.0;1;1;0;1;31;0;0;0;1910.27;3;0;1;0
2025;6;MG;3116605;C;2391502;-1;716105;101;7;37;44.0;1;1;0;1;32;0;0;0;1628.63;2;0;1;0
2025;6;MG;3116605;C;2452100;-1;722315;101;7;31;44.0;1;1;0;1;40;0;0;0;2060.19;5;0;1;0
2025;6;MG;3116605;C;2532201;-1;862150;101;7;34;44.0;3;1;0;1;40;0;0;0;1919.07;5;0;1;0
2025;6;MG;3116605;C;3102100;-1;411005;101;7;28;44.0;1;3;0;1;31;0;0;0;2719.05;7;0;1;0
2025;6;MG;3116605;Q;8711502;-1;224120;101;9;39;30.0;1;1;0;1;31;0;0;0;3022.18;4;0;1;0
2025;6;MG;3116605;A;0154700;-1;623310;101;5;22;38.5;3;3;2;3;40;0;0;0;1750.0;5;0;1;0
