ano;sigla_uf;id_municipio;tipo_vinculo;vinculo_ativo_3112;tipo_admissao;mes_admissao;mes_desligamento;motivo_desligamento;causa_desligamento_1;causa_desligamento_2;causa_desligamento_3;faixa_tempo_emprego;faixa_horas_contratadas;tempo_emprego;quantidade_horas_contratadas;id_municipio_trabalho;quantidade_dias_afastamento;indicador_cei_vinculado;indicador_trabalho_parcial;indicador_trabalho_intermitente;faixa_remuneracao_media_sm;valor_remuneracao_media_sm;valor_remuneracao_media;faixa_remuneracao_dezembro_sm;valor_remuneracao_dezembro_sm;valor_remuneracao_janeiro;valor_remuneracao_fevereiro;valor_remuneracao_marco;valor_remuneracao_abril;valor_remuneracao_maio;valor_remuneracao_junho;valor_remuneracao_julho;valor_remuneracao_agosto;valor_remuneracao_setembro;valor_remuneracao_outubro;valor_remuneracao_novembro;valor_remuneracao_dezembro;tipo_salario;valor_salario_contratual;subatividade_ibge;subsetor_ibge;cbo_1994;cbo_2002;cnae_1;cnae_2;cnae_2_subclasse;faixa_etaria;idade;grau_instrucao_1985_2005;grau_instrucao_apos_2005;nacionalidade;sexo;raca_cor;indicador_portador_deficiencia;tipo_deficiencia;ano_chegada_brasil;tamanho_estabelecimento;tipo_estabelecimento;natureza_juridica;indicador_simples
2021;MG;3164803;60;1;2;11;;0;99;99;99;1;3;1.4;16;3164803;0;0;0;0;0;0.39;429.62;1;0.39;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;277.13;429.62;;;;21;;514320;91910;94910;9491000;5;30;;7;10;2;8;0;0;;2;1;3220;0
2021;MG;3164803;35;1;0;;;0;99;99;99;6;5;50.0;40;3164803;0;0;0;0;9;12.71;13989.87;10;12.71;13989.87;13989.87;13989.87;13989.87;13989.87;13989.87;13989.87;13989.87;13989.87;13989.87;13989.87;13989.87;;;;24;;225130;75116;84116;8411600;4;29;;9;10;1;9;0;0;;7;1;1244;0
2021;MG;3164803;35;1;0;;;0;99;99;99;6;5;54.9;40;3164803;0;0;0;0;11;20.75;22839.87;11;17.06;28158.75;21901.25;225.27;23152.75;23152.75;23152.75;23778.5;21275.5;225.27;23152.75;225.27;18772.5;;;;24;;225125;75116;84116;8411600;4;29;;9;10;1;9;0;0;;7;1;1244;0
2021;MG;3164803;25;1;0;;;0;99;99;99;8;6;196.9;44;3147501;0;0;0;0;2;1.02;1130.55;2;1.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;1466.67;1100.0;;;;25;;621005;01414;01512;0151201;6;47;;3;10;1;2;0;0;;2;2;4081;0
2021;MG;3164803;25;1;0;;;0;99;99;99;5;6;25.9;44;3164803;0;0;0;0;2;1.02;1130.55;2;1.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;1466.67;11.0;1100.0;;;;25;;621005;01414;01512;0151202;6;49;;3;10;1;8;0;0;;2;2;4081;0
2021;MG;3164803;25;1;0;;;0;99;99;99;7;6;113.9;44;3147501;0;0;0;0;2;1.05;1161.11;2;1.0;1466.67;11.0;11.0;11.0;11.0;11.0;11.0;1466.67;11.0;11.0;11.0;1100.0;;;;25;;621005;01414;01512;0151202;6;42;;3;10;1;8;0;0;;2;2;4081;0
2021;MG;3164803;15;1;2;10;;0;99;99;99;1;6;2.5;44;;0;0;0;0;1;0.84;928.89;2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;586.67;11.0;1100.0;;;;25;;623105;01414;01512;0151202;3;23;;7;10;1;9;0;0;;2;3;4081;0
2021;MG;3164803;25;1;0;;;0;99;99;99;7;6;94.9;44;;0;0;0;0;2;1.02;1130.55;2;1.0;11.0;11.0;1466.67;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;1100.0;;;;25;;623105;01414;01512;0151202;7;52;;7;10;1;2;0;0;;2;3;4081;0
2021;MG;3164803;25;1;0;;;0;99;99;99;7;6;86.9;44;3164803;0;0;0;0;2;1.02;1130.55;2;1.0;11.0;11.0;11.0;11.0;11.0;1466.67;11.0;11.0;11.0;11.0;11.0;1100.0;;;;25;;514320;01414;01512;0151202;6;40;;1;10;2;4;0;0;;2;2;4081;0
2021;MG;3164803;10;1;0;;;0;99;99;99;5;6;30.7;44;;0;0;0;0;1;1.0;1100.0;2;1.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;1100.0;;;;16;;914415;50423;45439;4543900;3;21;;7;10;1;8;0;0;;2;1;2135;1
2021;MG;3164803;10;1;0;;;0;99;99;99;5;6;30.7;44;;0;0;0;0;1;1.0;1100.0;2;1.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;1100.0;;;;16;;914415;50423;45439;4543900;3;23;;7;10;1;8;0;0;;2;1;2135;1
2021;MG;3164803;10;1;1;6;;0;99;99;99;3;6;6.3;44;;0;0;0;0;1;0.9;995.23;2;1.0;0.0;0.0;0.0;0.0;0.0;366.67;11.0;11.0;11.0;11.0;11.0;1100.0;;;;16;;914415;50423;45439;4543900;3;20;;7;10;1;8;0;0;;2;1;2135;1
2021;MG;3164803;35;1;2;1;;0;99;99;99;3;5;11.8;40;3164803;0;0;0;0;1;0.99;1090.83;2;1.0;9.9;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;1100.0;;;;24;;514325;75116;84116;8411600;4;26;;3;10;1;9;0;0;;7;1;1244;0
2021;MG;3164803;35;1;1;4;;0;99;99;99;3;3;8.9;20;3164803;0;0;0;0;1;1.0;1100.0;2;1.0;0.0;0.0;0.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;1100.0;;;;24;;411005;75116;84116;8411600;7;58;;4;10;1;9;0;0;;7;1;1244;0
2021;MG;3164803;35;1;0;;;0;99;99;99;4;5;19.1;40;3164803;0;0;0;0;2;1.02;1130.55;2;1.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;1466.67;11.0;11.0;1100.0;;;;24;;514325;75116;84116;8411600;5;32;;7;10;1;9;0;0;;7;1;1244;0
2021;MG;3164803;35;1;0;;;0;99;99;99;4;5;19.1;40;3164803;0;0;0;0;1;1.0;1100.0;2;1.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;1100.0;;;;24;;715210;75116;84116;8411600;7;50;;2;10;1;9;0;0;;7;1;1244;0
2021;MG;3164803;35;1;2;3;;0;99;99;99;3;5;9.4;40;3164803;0;0;0;0;1;0.96;1059.66;2;1.0;0.0;0.0;476.67;11.0;11.0;11.0;11.0;11.0;13.2;11.0;11.0;1100.0;;;;24;;515120;75116;84116;8411600;7;50;;5;10;1;9;0;0;;7;1;1244;0
2021;MG;3164803;35;1;0;;;0;99;99;99;5;5;30.6;40;3164803;0;0;0;0;1;1.0;1100.0;2;1.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;1100.0;;;;24;;715210;75116;84116;8411600;7;61;;4;10;1;9;0;0;;7;1;1244;0
2021;MG;3164803;35;1;2;3;;0;99;99;99;3;5;9.9;40;3164803;0;0;0;0;1;0.99;1096.33;2;1.0;0.0;0.0;1063.34;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;1100.0;;;;24;;514325;75116;84116;8411600;3;21;;5;10;1;9;0;0;;7;1;1244;0
2021;MG;3164803;35;1;0;;;0;99;99;99;6;5;58.7;40;3164803;0;0;0;0;2;1.34;1489.72;2;1.0;15.16;15.16;15.16;15.16;15.16;1616.67;15.16;15.16;15.16;15.16;15.16;1100.0;;;;24;;514325;75116;84116;8411600;6;40;;5;10;1;9;0;0;;7;1;1244;0
2021;MG;3164803;35;1;2;3;;0;99;99;99;3;5;9.9;40;3164803;0;0;0;0;1;0.99;1092.66;2;1.0;0.0;0.0;1026.66;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;1100.0;;;;24;;514325;75116;84116;8411600;6;41;;7;10;1;9;0;0;;7;1;1244;0
2021;MG;3164803;35;1;2;8;;0;99;99;99;2;4;4.9;30;3164803;0;0;0;0;1;0.99;1092.66;2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1063.34;11.0;11.0;11.0;1100.0;;;;24;;514325;75116;84116;8411600;3;20;;7;10;1;9;0;0;;7;1;1244;0
2021;MG;3164803;35;1;0;;;0;99;99;99;4;5;23.9;40;3164803;0;0;0;0;2;1.07;1180.55;2;1.0;11.0;11.0;11.0;1466.67;11.0;11.0;11.0;11.0;13.0;13.0;13.0;1100.0;;;;24;;411005;75116;84116;8411600;6;48;;5;10;1;9;0;0;;7;1;1244;0
2021;MG;3164803;35;1;2;1;;0;99;99;99;3;5;11.8;40;3164803;0;0;0;0;1;0.99;1090.83;2;1.0;9.9;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;1100.0;;;;24;;514325;75116;84116;8411600;5;32;;7;10;1;9;0;0;;7;1;1244;0
2021;MG;3164803;35;1;0;;;0;99;99;99;4;5;19.1;40;3164803;0;0;0;0;2;1.02;1130.55;2;1.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;1466.67;11.0;11.0;11.0;1100.0;;;;24;;514325;75116;84116;8411600;7;50;;3;10;1;9;0;0;;7;1;1244;0
2021;MG;3164803;35;1;0;;;0;99;99;99;4;5;16.8;40;3164803;0;0;0;0;2;1.02;1130.55;2;1.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;1466.67;11.0;11.0;11.0;1100.0;;;;24;;514215;75116;84116;8411600;4;29;;4;10;1;9;0;0;;7;1;1244;0
2021;MG;3164803;35;1;0;;;0;99;99;99;4;4;22.9;30;3164803;0;0;0;0;1;1.0;1100.0;2;1.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;1100.0;;;;24;;514325;75116;84116;8411600;7;61;;2;10;2;9;0;0;;7;1;1244;0
2021;MG;3164803;35;1;2;9;;0;99;99;99;2;5;3.9;40;3164803;0;0;0;0;1;1.0;1100.0;2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;11.0;11.0;1100.0;;;;24;;514325;75116;84116;8411600;5;31;;7;10;1;9;0;0;;7;1;1244;0
2021;MG;3164803;35;1;0;;;0;99;99;99;4;5;22.4;40;3164803;0;0;0;0;2;1.02;1130.55;2;1.0;11.0;11.0;1466.67;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;1100.0;;;;24;;411005;75116;84116;8411600;5;34;;5;10;1;9;0;0;;7;1;1244;0
2021;MG;3164803;35;1;0;;;0;99;99;99;4;5;23.6;40;3164803;0;0;0;0;2;1.02;1130.55;2;1.0;11.0;11.0;11.0;11.0;11.0;1466.67;11.0;11.0;11.0;11.0;11.0;1100.0;;;;24;;411005;75116;84116;8411600;7;57;;7;10;2;9;0;0;;7;1;1244;0
2021;MG;3164803;35;1;1;7;;0;99;99;99;2;5;5.6;40;3164803;0;0;0;0;1;0.93;1032.77;2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;696.67;11.0;11.0;11.0;11.0;1100.0;;;;24;;411005;75116;84116;8411600;5;36;;7;10;1;9;0;0;;7;1;1244;0
2021;MG;3164803;35;1;2;9;;0;99;99;99;2;5;3.1;40;3164803;0;0;0;0;1;1.0;1100.0;2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.2;11.0;11.0;1100.0;;;;24;;782305;75116;84116;8411600;6;41;;7;10;1;9;0;0;;7;1;1244;0
2021;MG;3164803;35;1;2;1;;0;99;99;99;3;5;11.8;40;3164803;0;0;0;0;1;0.99;1090.83;2;1.0;9.9;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;1100.0;;;;24;;514325;75116;84116;8411600;3;20;;7;10;1;9;0;0;;7;1;1244;0
2021;MG;3164803;35;1;2;4;;0;99;99;99;3;5;8.6;40;3164803;0;0;0;0;1;0.95;1055.18;2;1.0;0.0;0.0;0.0;696.66;11.0;11.0;11.0;11.0;11.0;11.0;11.0;1100.0;;;;24;;514325;75116;84116;8411600;3;21;;7;10;1;9;0;0;;7;1;1244;0
2021;MG;3164803;35;1;2;7;;0;99;99;99;2;5;5.7;40;3164803;0;0;0;0;1;0.96;1057.22;2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;843.34;11.0;11.0;11.0;11.0;1100.0;;;;24;;411005;75116;84116;8411600;5;35;;4;10;1;9;0;0;;7;1;1244;0
2021;MG;3164803;35;1;0;;;0;99;99;99;6;5;41.9;40;3164803;0;0;0;0;1;1.0;1100.0;2;1.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;1100.0;;;;24;;715210;75116;84116;8411600;8;81;;3;10;1;9;0;0;;7;1;1244;0
2021;MG;3164803;35;1;2;8;;0;99;99;99;2;5;4.9;40;3164803;0;0;0;0;2;1.02;1132.66;2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1263.33;11.0;11.0;11.0;1100.0;;;;24;;715210;75116;84116;8411600;6;47;;7;10;1;9;0;0;;7;1;1244;0
2021;MG;3164803;35;1;2;1;;0;99;99;99;3;5;11.8;40;3164803;0;0;0;0;2;1.1;1219.16;2;1.0;9.9;11.0;13.2;13.2;13.2;13.2;13.2;13.2;13.2;11.0;11.0;1100.0;;;;24;;514325;75116;84116;8411600;5;30;;3;10;1;9;0;0;;7;1;1244;0
2021;MG;3164803;35;1;2;3;;0;99;99;99;3;5;9.9;40;3164803;0;0;0;0;1;0.99;1096.33;2;1.0;0.0;0.0;1063.34;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;1100.0;;;;24;;514215;75116;84116;8411600;5;31;;5;10;1;9;0;0;;7;1;1244;0
2021;MG;3164803;35;1;0;;;0;99;99;99;5;4;34.8;30;3164803;0;0;0;0;2;1.02;1130.55;2;1.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;1466.67;1100.0;;;;24;;514325;75116;84116;8411600;5;31;;1;10;1;9;0;0;;7;1;1244;0
2021;MG;3164803;35;1;1;3;;0;99;99;99;3;5;9.9;40;3164803;0;0;0;0;1;0.99;1096.33;2;1.0;0.0;0.0;1063.34;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;1100.0;;;;24;;514325;75116;84116;8411600;5;38;;6;10;1;9;0;0;;7;1;1244;0
2021;MG;3164803;35;1;2;3;;0;99;99;99;3;5;9.9;40;3164803;0;0;0;0;1;0.99;1096.33;2;1.0;0.0;0.0;1063.34;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;1100.0;;;;24;;514325;75116;84116;8411600;6;42;;7;10;1;9;0;0;;7;1;1244;0
2021;MG;3164803;35;1;0;;;0;99;99;99;4;5;23.9;40;3164803;0;0;0;0;2;1.07;1180.55;2;1.0;11.0;11.0;11.0;1466.67;11.0;11.0;11.0;11.0;13.0;13.0;13.0;1100.0;;;;24;;411005;75116;84116;8411600;6;48;;5;10;1;9;0;0;;7;1;1244;0
2021;MG;3164803;35;1;2;2;;0;99;99;99;3;5;10.9;40;3164803;0;0;0;0;1;1.0;1100.0;2;1.0;0.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;1100.0;;;;24;;411005;75116;84116;8411600;4;27;;7;10;1;9;0;0;;7;1;1244;0
2021;MG;3164803;35;1;2;3;;0;99;99;99;3;5;9.9;40;3164803;0;0;0;0;1;0.99;1092.66;2;1.0;0.0;0.0;1026.67;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;1100.0;;;;24;;411005;75116;84116;8411600;7;59;;6;10;1;9;0;0;;7;1;1244;0
2021;MG;3164803;35;1;2;1;;0;99;99;99;3;5;11.3;40;3164803;0;0;0;0;2;1.01;1120.0;2;1.0;4.4;11.0;11.0;11.0;11.0;11.0;14.0;14.0;11.0;14.0;11.0;1100.0;;;;24;;514325;75116;84116;8411600;4;26;;7;10;1;9;0;0;;7;1;1244;0
2021;MG;3164803;35;1;2;1;;0;99;99;99;3;5;11.7;40;3164803;0;0;0;0;1;0.98;1081.66;2;1.0;8.8;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;1100.0;;;;24;;514215;75116;84116;8411600;5;30;;7;10;1;9;0;0;;7;1;1244;0
2021;MG;3164803;35;1;2;8;;0;99;99;99;2;5;4.9;40;3164803;0;0;0;0;1;0.99;1092.66;2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1063.34;11.0;11.0;11.0;1100.0;;;;24;;514325;75116;84116;8411600;5;35;;7;10;1;9;0;0;;7;1;1244;0
2021;MG;3164803;35;1;2;1;;0;50;99;99;3;5;11.5;40;3164803;14;0;0;0;1;0.96;1057.22;2;1.0;586.66;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;1100.01;;;;24;;514325;75116;84116;8411600;5;33;;7;10;1;9;0;0;;7;1;1244;0
2021;MG;3164803;35;1;2;1;;0;99;99;99;3;5;11.8;40;3164803;0;0;0;0;1;0.99;1090.83;2;1.0;9.9;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;1100.0;;;;24;;515120;75116;84116;8411600;3;19;;7;10;1;9;0;0;;7;1;1244;0
2021;MG;3164803;35;1;2;1;;0;99;99;99;3;5;11.8;40;3164803;0;0;0;0;1;0.99;1090.83;2;1.0;9.9;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;1100.0;;;;24;;411005;75116;84116;8411600;5;35;;4;10;2;9;0;0;;7;1;1244;0
2021;MG;3164803;35;1;2;3;;0;99;99;99;3;5;9.9;40;3164803;0;0;0;0;1;0.99;1092.66;2;1.0;0.0;0.0;1026.66;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;1100.0;;;;24;;514325;75116;84116;8411600;5;32;;7;10;2;9;0;0;;7;1;1244;0
2021;MG;3164803;35;1;2;1;;0;40;99;99;3;5;11.8;40;3164803;98;0;0;0;1;0.95;1047.19;2;1.0;11.88;835.99;0.0;0.0;7.48;11.0;11.0;11.0;11.0;11.0;11.0;1100.0;;;;24;;411005;75116;84116;8411600;5;39;;7;10;2;9;0;0;;7;1;1244;0
2021;MG;3164803;35;1;0;;;0;99;99;99;5;4;34.8;30;3164803;0;0;0;0;2;1.02;1130.55;2;1.0;1466.67;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;1100.0;;;;24;;782305;75116;84116;8411600;5;35;;7;10;1;9;0;0;;7;1;1244;0
2021;MG;3164803;35;1;2;1;;0;99;99;99;3;5;11.8;40;3164803;0;0;0;0;1;0.96;1066.38;2;0.8;916.66;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;880.0;;;;24;;514325;75116;84116;8411600;3;20;;7;10;2;9;0;0;;7;1;1244;0
2021;MG;3164803;35;1;0;;;0;99;99;99;4;5;23.6;40;3164803;0;0;0;0;2;1.02;1132.59;2;1.0;11.0;1185.57;1405.57;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;1100.0;;;;24;;411005;75116;84116;8411600;4;25;;7;10;1;9;0;0;;7;1;1244;0
2021;MG;3164803;35;1;0;;;0;99;99;99;6;5;59.9;40;3164803;0;0;0;0;2;1.02;1130.55;2;1.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;1466.67;11.0;11.0;1100.0;;;;24;;514325;75116;84116;8411600;7;59;;2;10;1;9;0;0;;7;1;1244;0
2021;MG;3164803;35;1;2;3;;0;99;99;99;3;5;9.9;40;3164803;0;0;0;0;1;0.99;1096.33;2;1.0;0.0;0.0;1063.33;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;1100.0;;;;24;;411005;75116;84116;8411600;5;32;;7;10;2;9;0;0;;7;1;1244;0
2021;MG;3164803;35;1;2;1;;0;99;99;99;3;5;11.7;40;3164803;0;0;0;0;1;0.98;1081.66;2;1.0;8.8;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;1100.0;;;;24;;514215;75116;84116;8411600;4;25;;7;10;2;9;0;0;;7;1;1244;0
2021;MG;3164803;35;1;0;;;0;99;99;99;4;5;23.6;40;3164803;0;0;0;0;2;1.02;1130.55;2;1.0;11.0;1466.67;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;1100.0;;;;24;;411005;75116;84116;8411600;5;37;;7;10;2;9;0;0;;7;1;1244;0
2021;MG;3164803;35;1;0;;;0;99;99;99;4;5;22.9;40;3164803;0;0;0;0;2;1.02;1130.55;2;1.0;11.0;11.0;11.0;11.0;11.0;1466.67;11.0;11.0;11.0;11.0;11.0;1100.0;;;;24;;514325;75116;84116;8411600;3;20;;7;10;2;9;0;0;;7;1;1244;0
2021;MG;3164803;35;1;2;3;;0;99;99;99;3;5;9.9;40;3164803;0;0;0;0;1;0.99;1096.33;2;1.0;0.0;0.0;1063.34;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;1100.0;;;;24;;514215;75116;84116;8411600;7;55;;4;10;2;9;0;0;;7;1;1244;0
2021;MG;3164803;35;1;2;3;;0;99;99;99;3;5;9.9;40;3164803;0;0;0;0;1;0.99;1096.33;2;1.0;0.0;0.0;1063.34;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;1100.0;;;;24;;514325;75116;84116;8411600;5;32;;7;10;2;9;0;0;;7;1;1244;0
2021;MG;3164803;35;1;2;3;;0;99;99;99;3;5;9.9;40;3164803;0;0;0;0;1;0.99;1092.66;2;1.0;0.0;0.0;1026.66;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;1100.0;;;;24;;514325;75116;84116;8411600;7;50;;7;10;2;9;0;0;;7;1;1244;0
2021;MG;3164803;35;1;0;;;0;99;99;99;4;5;21.9;40;3164803;0;0;0;0;1;1.0;1100.0;2;1.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;1100.0;;;;24;;514325;75116;84116;8411600;7;55;;4;10;2;9;0;0;;7;1;1244;0
2021;MG;3164803;35;1;2;3;;0;99;99;99;3;5;9.9;40;3164803;0;0;0;0;1;0.99;1092.66;2;1.0;0.0;0.0;1026.66;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;1100.0;;;;24;;514325;75116;84116;8411600;7;54;;7;10;2;9;0;0;;7;1;1244;0
2021;MG;3164803;35;1;2;3;;0;99;99;99;3;5;9.9;40;3164803;0;0;0;0;1;0.99;1096.33;2;1.0;0.0;0.0;1063.34;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;1100.0;;;;24;;514325;75116;84116;8411600;6;46;;7;10;2;9;0;0;;7;1;1244;0
2021;MG;3164803;35;1;0;;;0;99;99;99;5;4;34.4;30;3164803;0;0;0;0;2;1.02;1130.55;2;1.0;11.0;11.0;1466.67;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;1100.0;;;;24;;514325;75116;84116;8411600;6;48;;6;10;2;9;0;0;;7;1;1244;0
2021;MG;3164803;35;1;0;;;0;99;99;99;4;5;23.6;40;3164803;0;0;0;0;2;1.02;1130.55;2;1.0;11.0;11.0;11.0;1466.67;11.0;11.0;11.0;11.0;11.0;11.0;11.0;1100.0;;;;24;;411005;75116;84116;8411600;4;26;;7;10;1;9;0;0;;7;1;1244;0
2021;MG;3164803;35;1;0;;;0;99;99;99;4;5;21.9;40;3164803;0;0;0;0;1;1.0;1100.0;2;1.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;1100.0;;;;24;;514325;75116;84116;8411600;4;27;;7;10;2;9;0;0;;7;1;1244;0
2021;MG;3164803;10;1;0;;;0;99;99;99;7;4;82.8;24;3164803;0;0;0;0;1;0.58;643.08;2;0.56;641.08;579.04;641.08;620.4;641.08;620.4;641.08;641.08;620.4;641.08;805.7;624.63;;;;21;;514320;91910;94910;9491000;8;72;;4;10;2;8;0;0;;2;1;3220;0
2021;MG;3164803;10;1;1;2;;0;99;99;99;3;6;10.9;44;3164803;0;0;0;0;1;0.99;1096.42;2;1.0;0.0;1060.71;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;1100.0;;;;21;;623030;93092;96092;9609299;3;22;;7;10;1;8;0;0;;2;1;2062;1
2021;MG;3164803;25;1;0;;;0;99;99;99;4;6;22.9;44;;0;0;0;0;2;1.24;1375.0;3;1.2;13.2;1664.67;1635.33;13.2;13.2;13.2;13.2;13.2;13.2;13.2;13.2;1320.0;;;;25;;623110;01619;01610;0161099;7;53;;3;10;1;4;0;0;;2;2;4081;0
2021;MG;3164803;25;1;0;;;0;99;99;99;7;6;102.9;44;;0;0;0;0;2;1.35;1502.61;3;1.32;14.62;14.62;14.62;14.62;1933.09;1478.24;14.62;14.62;14.62;14.62;14.62;1462.0;;;;25;;782310;01619;01610;0161099;4;28;;7;10;1;2;0;0;;2;2;4081;0
2021;MG;3164803;10;1;0;;;0;99;99;99;7;6;65.9;44;3164803;0;0;0;0;2;1.14;1264.0;3;1.14;12.64;12.64;12.64;12.64;12.64;12.64;12.64;12.64;12.64;12.64;12.64;1264.0;;;;1;;781705;14109;08100;0810006;6;46;;3;10;1;2;0;0;;2;1;2135;1
2021;MG;3164803;10;1;0;;;0;99;99;99;6;6;55.9;44;3164803;0;0;0;0;2;1.09;1200.0;3;1.09;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;1200.0;;;;1;;782105;14109;08100;0810006;5;33;;5;10;1;8;0;0;;2;1;2135;1
2021;MG;3164803;10;1;0;;;0;99;99;99;6;6;36.3;44;3164803;0;0;0;0;2;1.07;1185.71;3;1.04;11.0;11.0;1520.68;11.0;1156.42;1189.42;1189.42;1204.32;1189.42;1189.42;1144.71;1144.71;;;;16;;521110;52124;47113;4711302;4;29;;7;10;1;2;0;0;;3;1;2062;1
2021;MG;3164803;10;1;1;10;;0;99;99;99;1;6;2.1;44;3164803;0;0;0;0;2;1.06;1174.45;3;1.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;258.48;1204.2;1144.71;;;;16;;521110;52124;47113;4711302;3;19;;7;10;2;2;0;0;;3;1;2062;1
2021;MG;3164803;10;1;0;;;0;99;99;99;7;6;96.9;44;3164803;0;0;0;0;2;1.26;1401.39;3;1.3;1329.19;1329.19;1329.19;1329.19;1329.19;1329.19;1682.55;1431.8;1431.8;1431.8;1431.8;1431.8;;;;16;;782510;52124;47113;4711302;6;47;;7;10;2;8;0;0;;3;1;2062;1
2021;MG;3164803;10;1;0;;;0;99;99;99;7;6;100.9;44;3164803;0;0;0;0;2;1.09;1200.92;3;1.04;1156.42;11.0;11.0;1156.42;1156.42;1189.42;1635.28;1189.42;1189.42;1248.91;1144.71;1144.71;;;;16;;521110;52124;47113;4711302;5;37;;7;10;2;2;0;0;;3;1;2062;1
2021;MG;3164803;10;1;0;;;0;99;99;99;7;6;86.9;44;3164803;0;0;0;0;2;1.06;1168.73;3;1.04;1156.42;11.0;11.0;1156.42;1156.42;1189.42;1189.42;1189.42;1189.42;1248.91;1204.2;1144.71;;;;16;;521110;52124;47113;4711302;4;29;;7;10;2;8;0;0;;3;1;2062;1
2021;MG;3164803;10;1;0;;;0;99;99;99;7;6;100.9;44;3164803;0;0;0;0;2;1.07;1185.64;3;1.04;11.0;11.0;11.0;11.0;1156.42;1189.42;1189.42;1189.42;1189.42;1597.58;1171.4;1144.71;;;;16;;521110;52124;47113;4711302;6;41;;7;10;2;4;0;0;;3;1;2062;1
