ano;sigla_uf;id_municipio;tipo_vinculo;vinculo_ativo_3112;tipo_admissao;mes_admissao;mes_desligamento;motivo_desligamento;causa_desligamento_1;causa_desligamento_2;causa_desligamento_3;faixa_tempo_emprego;faixa_horas_contratadas;tempo_emprego;quantidade_horas_contratadas;id_municipio_trabalho;quantidade_dias_afastamento;indicador_cei_vinculado;indicador_trabalho_parcial;indicador_trabalho_intermitente;faixa_remuneracao_media_sm;valor_remuneracao_media_sm;valor_remuneracao_media;faixa_remuneracao_dezembro_sm;valor_remuneracao_dezembro_sm;valor_remuneracao_janeiro;valor_remuneracao_fevereiro;valor_remuneracao_marco;valor_remuneracao_abril;valor_remuneracao_maio;valor_remuneracao_junho;valor_remuneracao_julho;valor_remuneracao_agosto;valor_remuneracao_setembro;valor_remuneracao_outubro;valor_remuneracao_novembro;valor_remuneracao_dezembro;tipo_salario;valor_salario_contratual;subatividade_ibge;subsetor_ibge;cbo_1994;cbo_2002;cnae_1;cnae_2;cnae_2_subclasse;faixa_etaria;idade;grau_instrucao_1985_2005;grau_instrucao_apos_2005;nacionalidade;sexo;raca_cor;indicador_portador_deficiencia;tipo_deficiencia;ano_chegada_brasil;tamanho_estabelecimento;tipo_estabelecimento;natureza_juridica;indicador_simples
2022;MG;3114402;95;1;1;2;;0;40;40;40;3;4;10.5;24;3114402;0;0;0;0;4;1.92;2328.27;2;0.84;0.0;1456.15;2569.67;2569.67;2569.67;2569.67;2569.67;2569.67;2569.67;2569.67;2569.67;1027.87;;;;24;;231210;75116;84116;8411600;7;50;;9;10;2;9;0;0;;9;1;1031;0
2022;MG;3114402;95;1;1;2;;0;40;70;;3;5;10.5;36;3114402;0;0;0;0;3;1.17;1428.14;2;0.73;0.0;896.79;1582.56;1582.56;1582.56;1582.56;1519.26;1519.26;1519.26;1519.26;1519.26;886.24;;;;24;;514320;75116;84116;8411600;6;40;;8;10;2;9;0;0;;9;1;1031;0
2022;MG;3114402;95;1;1;2;;0;70;;;3;5;10.5;36;3114402;0;0;0;0;3;1.27;1547.82;2;0.72;0.0;860.92;1519.26;1519.26;2373.62;1645.87;1645.87;1645.87;1645.87;1645.87;1645.87;877.8;;;;24;;514320;75116;84116;8411600;5;33;;7;10;2;2;0;0;;9;1;1031;0
2022;MG;3114402;95;1;2;2;;0;40;40;70;3;5;10.5;36;3114402;0;0;0;0;3;1.18;1439.3;2;0.59;0.0;771.21;1360.95;1633.14;1723.87;1950.7;2041.43;1542.41;1360.95;1360.95;1360.95;725.84;;;;24;;371410;75116;84116;8411600;4;27;;8;10;2;2;0;0;;9;1;1031;0
2022;MG;3114402;95;1;1;2;;0;70;;;3;5;10.5;36;3114402;0;0;0;0;3;1.2;1463.43;2;0.69;0.0;896.79;1582.56;1582.56;1696.5;1582.56;1582.56;1582.56;1582.56;1582.56;1582.56;844.04;;;;24;;514320;75116;84116;8411600;5;38;;7;10;2;2;0;0;;9;1;1031;0
2022;MG;3114402;95;1;1;3;;0;70;;;3;6;9.9;44;3114402;0;0;0;0;3;1.14;1387.58;2;0.57;0.0;0.0;1212.48;1400.31;1377.81;1659.0;1273.1;1571.74;1591.51;1512.78;1584.3;692.84;;;;24;;334115;75116;84116;8411600;3;22;;7;10;2;9;0;0;;9;1;1031;0
2022;MG;3114402;95;1;1;3;;0;40;40;40;3;5;9.7;36;3114402;0;0;0;0;3;1.04;1265.68;2;0.59;0.0;0.0;1043.4;1360.95;1360.95;1360.95;1360.95;1360.96;1360.95;1360.95;1360.95;725.84;;;;24;;371410;75116;84116;8411600;6;41;;9;10;2;9;0;0;;9;1;1031;0
2022;MG;3114402;95;1;1;3;;0;40;70;;3;6;9.4;44;3114402;0;0;0;0;3;1.01;1229.38;2;0.59;0.0;0.0;680.47;1360.94;1360.94;1360.94;1360.94;1360.94;1360.94;1360.94;1360.94;725.84;;;;24;;334115;75116;84116;8411600;4;29;;7;10;2;9;0;0;;9;1;1031;0
2022;MG;3114402;95;1;2;2;;0;40;70;;3;5;10.5;36;3114402;0;0;0;0;3;1.23;1497.96;2;0.69;0.0;896.79;1582.56;1582.56;1696.5;1582.56;1582.56;1582.56;1582.56;1658.52;1886.41;844.04;;;;24;;514320;75116;84116;8411600;7;52;;7;10;2;2;0;0;;9;1;1031;0
2022;MG;3114402;95;1;2;2;;0;40;70;;3;4;10.5;24;3114402;0;0;0;0;4;1.61;1951.6;2;0.93;0.0;1189.19;2127.11;2127.11;2127.11;2127.11;2127.11;2127.11;2127.11;2127.11;2127.12;1134.46;;;;24;;231210;75116;84116;8411600;6;41;;9;10;1;2;0;0;;9;1;1031;0
2022;MG;3114402;95;1;2;2;;0;70;;;3;6;10.5;44;3114402;0;0;0;0;2;0.98;1196.52;2;0.57;0.0;692.84;1299.08;1344.07;1338.45;1299.08;1299.08;1299.08;1299.08;1299.08;1299.08;692.84;;;;24;;334115;75116;84116;8411600;3;22;;7;10;2;2;0;0;;9;1;1031;0
2022;MG;3114402;95;1;2;2;;0;70;;;3;4;10.4;24;3114402;0;0;0;0;3;1.17;1419.32;2;0.68;0.0;778.04;1556.07;1556.07;1556.07;1556.07;1556.07;1556.07;1556.07;1556.07;1556.07;829.9;;;;24;;331205;75116;84116;8411600;5;31;;9;10;1;9;0;0;;9;1;1031;0
2022;MG;3114402;95;1;1;2;;0;40;70;;3;5;10.5;36;3114402;0;0;0;0;3;1.15;1394.95;2;0.66;0.0;860.92;1519.26;1519.26;1519.26;1519.26;1519.26;1519.26;1519.26;1519.26;1519.26;810.28;;;;24;;514320;75116;84116;8411600;6;48;;7;10;2;2;0;0;;9;1;1031;0
2022;MG;3114402;95;1;1;2;;0;40;70;;3;5;10.5;36;3114402;0;0;0;0;3;1.02;1237.22;2;0.56;0.0;771.21;1360.95;1360.95;1360.95;1360.96;1360.95;1360.95;1315.58;1315.58;1360.95;680.47;;;;24;;371410;75116;84116;8411600;6;43;;9;10;2;2;0;0;;9;1;1031;0
2022;MG;3114402;95;1;2;2;;0;40;70;;3;6;10.5;44;3114402;0;0;0;0;2;0.98;1192.79;2;0.57;0.0;736.14;1299.08;1299.08;1299.08;1299.08;1299.08;1299.08;1299.08;1299.08;1299.08;692.84;;;;24;;334115;75116;84116;8411600;7;55;;5;10;2;4;0;0;;9;1;1031;0
2022;MG;3114402;95;1;2;2;;0;40;40;70;3;5;10.5;36;3114402;0;0;0;0;3;1.1;1336.2;2;0.59;0.0;771.21;1360.95;1497.05;1451.68;1723.87;1723.87;1360.95;1360.96;1360.95;1360.96;725.84;;;;24;;371410;75116;84116;8411600;8;70;;7;10;2;9;0;0;;9;1;1031;0
2022;MG;3114402;95;1;1;2;;0;70;;;3;5;10.5;36;3114402;0;0;0;0;3;1.26;1538.83;2;0.78;0.0;932.66;1645.87;1645.87;1645.87;1645.87;1645.87;1645.87;1645.87;1645.87;1873.76;953.76;;;;24;;514320;75116;84116;8411600;5;38;;7;10;2;2;0;0;;9;1;1031;0
2022;MG;3114402;95;1;2;7;;0;70;;;2;5;5.1;36;3114402;0;0;0;0;3;1.01;1233.92;2;0.59;0.0;0.0;0.0;0.0;0.0;0.0;272.19;1360.95;1360.95;1360.95;1360.95;725.84;;;;24;;371410;75116;84116;8411600;7;60;;9;10;2;2;0;0;;9;1;1031;0
2022;MG;3114402;95;1;1;2;;0;70;;;3;5;10.5;36;3114402;0;0;0;0;3;1.08;1312.08;2;0.62;0.0;809.77;1429.0;1429.0;1429.0;1429.0;1429.0;1429.0;1429.0;1429.0;1429.0;762.13;;;;24;;371410;75116;84116;8411600;5;39;;9;10;2;2;0;0;;9;1;1031;0
2022;MG;3114402;95;1;1;2;;0;40;70;;3;6;10.5;44;3114402;0;0;0;0;2;0.98;1192.79;2;0.57;0.0;736.14;1299.08;1299.08;1299.08;1299.08;1299.08;1299.08;1299.08;1299.08;1299.08;692.84;;;;24;;334115;75116;84116;8411600;3;23;;7;10;2;9;0;0;;9;1;1031;0
2022;MG;3114402;95;1;2;2;;0;40;40;40;3;6;10.5;44;3114402;0;0;0;0;2;0.88;1070.36;2;0.57;0.0;736.14;1299.08;779.45;0.0;747.97;1251.84;1299.08;1299.08;1299.08;1299.07;692.84;;;;24;;334115;75116;84116;8411600;6;48;;7;10;2;2;0;0;;9;1;1031;0
2022;MG;3114402;95;1;2;3;;0;70;;;3;5;9.9;36;3114402;0;0;0;0;3;1.18;1438.23;2;0.66;0.0;0.0;1181.65;1266.05;2008.8;1519.26;1519.26;1519.26;1519.26;1519.26;1519.26;810.28;;;;24;;514320;75116;84116;8411600;7;53;;7;10;2;2;0;0;;9;1;1031;0
2022;MG;3114402;95;1;1;2;;0;70;;;3;5;10.5;36;3114402;0;0;0;0;3;1.21;1466.89;2;0.82;0.0;896.79;1582.56;1582.56;1582.56;1582.56;1582.56;1582.56;1582.56;1582.56;1582.56;995.97;;;;24;;514320;75116;84116;8411600;6;40;;6;10;2;2;0;0;;9;1;1031;0
2022;MG;3114402;95;1;2;7;;0;40;70;;2;5;5.1;36;3114402;0;0;0;0;3;1.01;1233.92;2;0.59;0.0;0.0;0.0;0.0;0.0;0.0;272.19;1360.95;1360.95;1360.95;1360.95;725.84;;;;24;;371410;75116;84116;8411600;7;52;;9;10;2;2;0;0;;9;1;1031;0
2022;MG;3114402;95;1;1;5;;0;70;;;3;5;7.6;36;3114402;0;0;0;0;3;1.18;1430.9;2;0.69;0.0;0.0;0.0;0.0;1107.8;1582.56;1582.56;1582.56;1582.56;1582.56;1582.56;844.04;;;;24;;514320;75116;84116;8411600;5;34;;7;10;2;2;0;0;;9;1;1031;0
2022;MG;3114402;95;1;1;2;;0;40;70;;3;5;10.5;36;3114402;0;0;0;0;3;1.18;1439.92;2;0.62;0.0;809.77;1429.0;1701.19;1791.92;1882.65;1701.19;1474.37;1429.0;1429.0;1429.0;762.13;;;;24;;371410;75116;84116;8411600;7;54;;9;10;2;2;0;0;;9;1;1031;0
2022;MG;3114402;95;1;1;2;;0;40;40;70;3;5;10.5;36;3114402;0;0;0;0;3;1.08;1319.71;2;0.59;0.0;771.21;1360.95;1360.95;1542.41;1769.24;1542.41;1360.95;1360.95;1360.95;1360.96;725.84;;;;24;;371410;75116;84116;8411600;3;24;;8;10;2;2;0;0;;9;1;1031;0
2022;MG;3114402;95;1;2;2;;0;70;;;3;5;10.5;36;3114402;0;0;0;0;3;1.26;1531.92;2;0.72;0.0;932.66;1645.87;1873.76;1645.87;1645.87;1645.87;1645.87;1645.87;1645.87;1645.87;877.8;;;;24;;514320;75116;84116;8411600;6;42;;7;10;2;2;0;0;;9;1;1031;0
2022;MG;3114402;95;1;2;3;;0;70;;;3;5;9.2;36;3114402;0;0;0;0;3;1.06;1290.38;2;0.59;0.0;0.0;362.92;1360.95;1360.95;1360.95;1360.95;1360.95;1360.95;1360.95;1360.95;725.84;;;;24;;371410;75116;84116;8411600;8;67;;9;10;2;9;0;0;;9;1;1031;0
2022;MG;3114402;95;1;2;2;;0;40;40;40;3;4;10.5;24;3114402;0;0;0;0;4;1.95;2374.37;2;0.66;0.0;1528.96;2698.15;2698.15;2698.15;2698.15;2698.15;2698.15;2698.15;2518.28;0.0;809.44;;;;24;;231210;75116;84116;8411600;7;53;;9;10;2;2;0;0;;9;1;1031;0
2022;MG;3114402;95;1;1;2;;0;40;70;;3;5;10.5;36;3114402;0;0;0;0;3;1.26;1527.32;2;0.72;0.0;932.66;1645.87;1645.87;1645.87;1645.87;1645.87;1823.12;1645.86;1645.87;1645.87;877.8;;;;24;;514320;75116;84116;8411600;5;30;;7;10;2;9;0;0;;9;1;1031;0
2022;MG;3114402;95;1;1;2;;0;40;40;40;3;5;10.5;36;3114402;0;0;0;0;3;1.11;1348.58;2;0.59;0.0;771.21;1360.95;1360.95;1723.87;1769.24;1678.51;1360.96;1360.96;1360.95;1360.96;725.84;;;;24;;371410;75116;84116;8411600;5;32;;7;10;2;9;0;0;;9;1;1031;0
2022;MG;3114402;95;1;1;2;;0;40;40;70;3;5;10.4;36;3114402;0;0;0;0;3;1.02;1237.22;2;0.59;0.0;635.11;1360.95;1360.95;1360.95;1360.95;1360.95;1360.95;1360.95;1360.95;1360.95;725.85;;;;24;;371410;75116;84116;8411600;3;23;;9;10;2;2;0;0;;9;1;1031;0
2022;MG;3114402;95;1;1;2;;0;40;40;70;3;5;10.5;36;3114402;0;0;0;0;3;1.2;1457.11;2;0.79;0.0;860.92;1519.26;1519.26;1519.26;1519.26;1671.19;1519.26;1519.26;1671.19;1747.15;962.21;;;;24;;514320;75116;84116;8411600;6;44;;7;10;2;2;0;0;;9;1;1031;0
2022;MG;3114402;95;1;1;3;;0;70;;;3;5;9.9;36;3114402;0;0;0;0;3;1.06;1288.36;2;0.59;0.0;0.0;1270.22;1360.95;1360.95;1360.95;1360.95;1360.95;1360.95;1360.95;1360.95;725.84;;;;24;;371410;75116;84116;8411600;7;59;;9;10;2;9;0;0;;9;1;1031;0
2022;MG;3114402;95;1;2;7;;0;40;40;70;2;5;5.1;36;3114402;0;0;0;0;3;1.01;1233.93;2;0.59;0.0;0.0;0.0;0.0;0.0;0.0;272.19;1360.95;1360.96;1360.95;1360.96;725.84;;;;24;;371410;75116;84116;8411600;7;57;;9;10;2;2;0;0;;9;1;1031;0
2022;MG;3114402;95;1;1;2;;0;40;40;40;3;6;10.3;44;3114402;0;0;0;0;2;0.91;1108.8;2;0.54;0.0;412.41;1237.22;1237.22;1226.83;1237.22;1237.22;1237.22;1237.22;1237.22;1237.22;659.85;;;;24;;334115;75116;84116;8411600;7;62;;7;10;2;2;0;0;;9;1;1031;0
2022;MG;3114402;95;1;1;4;;0;40;40;40;3;6;8.8;44;3114402;0;0;0;0;4;1.6;1950.59;2;0.95;0.0;0.0;0.0;1888.48;2094.73;2940.7;2585.67;2014.18;1973.9;1772.47;1122.56;1162.66;;;;24;;517330;75116;84116;8411600;5;35;;9;10;2;2;0;0;;9;1;1031;0
2022;MG;3114402;95;1;1;5;;0;40;70;;3;6;7.2;44;3114402;0;0;0;0;2;0.95;1152.27;2;0.54;0.0;0.0;0.0;0.0;329.93;1237.22;1219.98;1237.22;1237.22;1237.22;1237.22;659.85;;;;24;;334115;75116;84116;8411600;4;26;;5;10;2;9;0;0;;9;1;1031;0
2022;MG;3114402;95;1;1;2;;0;70;;;3;5;10.5;36;3114402;0;0;0;0;3;1.19;1453.07;2;0.69;0.0;896.79;1582.56;1582.56;1582.56;1582.56;1582.56;1582.56;1582.56;1582.56;1582.56;844.04;;;;24;;514320;75116;84116;8411600;6;47;;7;10;2;8;0;0;;9;1;1031;0
2022;MG;3114402;95;1;1;2;;0;70;;;3;5;10.5;36;3114402;0;0;0;0;3;1.19;1453.07;2;0.69;0.0;896.79;1582.56;1582.56;1582.56;1582.56;1582.56;1582.56;1582.56;1582.56;1582.56;844.04;;;;24;;514320;75116;84116;8411600;5;35;;5;10;2;2;0;0;;9;1;1031;0
2022;MG;3114402;95;1;1;9;;0;70;;;2;5;3.3;36;3114402;0;0;0;0;2;0.91;1114.12;2;0.66;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;607.7;1519.26;1519.26;810.28;;;;24;;514320;75116;84116;8411600;6;44;;7;10;2;2;0;0;;9;1;1031;0
2022;MG;3114402;95;1;2;2;;0;40;70;;3;5;10.4;36;3114402;0;0;0;0;3;1.27;1539.91;2;0.72;0.0;696.33;1392.66;1392.66;2603.13;1645.87;1645.87;1747.15;1645.87;1645.87;1645.86;877.8;;;;24;;514320;75116;84116;8411600;6;42;;7;10;2;2;0;0;;9;1;1031;0
2022;MG;3114402;95;1;1;7;;0;40;70;;2;5;5.1;36;3114402;0;0;0;0;3;1.18;1434.85;2;0.69;0.0;0.0;0.0;0.0;0.0;0.0;316.51;1582.56;1582.56;1582.56;1582.56;844.04;;;;24;;514320;75116;84116;8411600;6;43;;7;10;2;2;0;0;;9;1;1031;0
2022;MG;3114402;95;1;1;2;;0;70;;;3;5;10.4;36;3114402;0;0;0;0;3;1.23;1496.24;2;0.72;0.0;768.06;1645.87;1645.87;1645.87;1645.87;1645.87;1645.87;1645.87;1645.87;1645.87;877.8;;;;24;;514320;75116;84116;8411600;5;34;;9;10;2;9;0;0;;9;1;1031;0
2022;MG;3114402;95;1;2;2;;0;70;;;3;5;10.5;36;3114402;0;0;0;0;3;1.29;1573.36;2;0.91;0.0;932.66;1645.87;1645.87;1645.87;1645.87;1645.87;1645.87;1645.87;1797.8;1949.72;1105.69;;;;24;;514320;75116;84116;8411600;5;37;;7;10;2;2;0;0;;9;1;1031;0
2022;MG;3114402;95;1;1;2;;0;40;40;40;3;5;10.5;36;3114402;0;0;0;0;3;1.2;1463.43;2;0.69;0.0;896.79;1582.56;1582.56;1696.5;1582.56;1582.56;1582.56;1582.56;1582.56;1582.57;844.04;;;;24;;514320;75116;84116;8411600;5;34;;7;10;2;2;0;0;;9;1;1031;0
2022;MG;3114402;95;1;1;5;;0;40;40;40;3;5;7.9;36;3114402;0;0;0;0;3;1.17;1424.3;2;0.66;0.0;0.0;0.0;0.0;1468.62;1519.26;1519.26;1519.26;1519.26;1519.26;1519.26;810.28;;;;24;;514320;75116;84116;8411600;7;64;;5;10;2;2;0;0;;9;1;1031;0
2022;MG;3114402;95;1;1;2;;0;70;;;3;5;10.5;36;3114402;0;0;0;0;3;1.13;1377.72;2;0.66;0.0;860.92;1519.26;1519.26;1519.26;1519.26;1519.26;1519.26;1329.66;1519.26;1519.26;810.28;;;;24;;514320;75116;84116;8411600;5;34;;7;10;2;2;0;0;;9;1;1031;0
2022;MG;3114402;95;1;1;2;;0;40;40;40;3;6;10.5;44;3114402;0;0;0;0;2;0.95;1160.72;2;0.57;0.0;701.09;1237.22;1332.82;1237.22;1169.75;1313.14;1304.7;1304.7;1237.22;1237.22;692.84;;;;24;;334115;75116;84116;8411600;5;31;;8;10;1;2;0;0;;9;1;1031;0
2022;MG;3114402;95;1;1;2;;0;40;40;70;3;5;10.5;36;3114402;0;0;0;0;3;1.03;1249.6;2;0.59;0.0;771.21;1360.96;1360.95;1360.95;1360.95;1360.95;1360.95;1360.95;1360.95;1360.95;725.84;;;;24;;371410;75116;84116;8411600;4;29;;7;10;2;9;0;0;;9;1;1031;0
2022;MG;3114402;95;1;1;3;;0;70;;;3;4;9.6;24;3114402;0;0;0;0;3;1.31;1593.32;2;0.84;0.0;0.0;1199.18;1713.11;1713.11;1713.11;1713.11;1713.11;1713.11;1713.11;1713.11;1029.22;;;;24;;331205;75116;84116;8411600;5;33;;10;10;2;2;0;0;;9;1;1031;0
2022;MG;3114402;95;1;1;7;;0;40;40;40;2;5;5.1;36;3114402;0;0;0;0;3;1.2;1458.48;2;0.52;0.0;0.0;0.0;0.0;0.0;0.0;316.51;1582.57;1582.56;1582.56;1911.73;633.02;;;;24;;514320;75116;84116;8411600;3;24;;7;10;2;9;0;0;;9;1;1031;0
2022;MG;3114402;95;1;1;2;;0;70;;;3;6;10.5;44;3114402;0;0;0;0;2;0.93;1135.99;2;0.54;0.0;701.09;1237.22;1237.22;1237.22;1237.22;1237.22;1237.22;1237.22;1237.22;1237.22;659.85;;;;24;;334115;75116;84116;8411600;4;26;;7;10;2;2;0;0;;9;1;1031;0
2022;MG;3114402;95;1;1;2;;0;40;40;70;3;5;10.4;36;3114402;0;0;0;0;3;1.14;1392.65;2;0.73;0.0;759.64;1519.26;1519.26;1519.26;1519.26;1519.26;1519.26;1519.26;1519.26;1519.26;886.24;;;;24;;514320;75116;84116;8411600;4;27;;7;10;2;2;0;0;;9;1;1031;0
2022;MG;3114402;95;1;1;2;;0;40;40;70;3;5;10.2;36;3114402;0;0;0;0;3;1.0;1216.6;2;0.59;0.0;408.29;1360.95;1360.95;1360.95;1360.95;1360.95;1360.95;1360.95;1360.95;1360.95;725.84;;;;24;;371410;75116;84116;8411600;7;53;;9;10;2;2;0;0;;9;1;1031;0
2022;MG;3114402;95;1;1;3;;0;70;;;3;6;9.2;44;3114402;0;0;0;0;3;1.37;1665.99;2;0.57;0.0;0.0;346.43;1636.5;1524.03;1861.45;1973.93;1973.93;1861.45;1720.86;1748.98;692.84;;;;24;;334115;75116;84116;8411600;6;42;;8;10;2;2;0;0;;9;1;1031;0
2022;MG;3114402;95;1;2;4;;0;40;40;40;3;4;8.6;24;3114402;0;0;0;0;4;1.87;2274.63;2;0.91;0.0;0.0;0.0;1627.46;2569.67;2484.01;2569.67;2569.67;2484.01;2484.01;2569.67;1113.52;;;;24;;331205;75116;84116;8411600;7;58;;9;10;2;2;0;0;;9;1;1031;0
2022;MG;3114402;95;1;2;3;;0;40;70;;3;5;9.5;36;3114402;0;0;0;0;3;1.01;1233.92;2;0.59;0.0;0.0;725.84;1360.95;1360.95;1360.95;1360.95;1360.95;1360.95;1360.95;1360.95;725.84;;;;24;;371410;75116;84116;8411600;8;65;;7;10;2;2;0;0;;9;1;1031;0
2022;MG;3114402;95;1;1;2;;0;40;70;;3;6;10.5;44;3114402;0;0;0;0;3;1.02;1243.01;2;0.59;0.0;771.2;1360.94;1434.05;1360.94;1360.94;1360.94;1360.94;1360.94;1314.53;1261.95;725.84;;;;24;;334115;75116;84116;8411600;4;27;;7;10;2;8;0;0;;9;1;1031;0
2022;MG;3114402;95;1;2;2;;0;40;70;;3;5;10.5;36;3114402;0;0;0;0;3;1.18;1438.5;2;0.66;0.0;896.79;1582.56;1582.56;1582.56;1582.56;1582.56;1582.56;1582.56;1519.26;1519.26;810.28;;;;24;;514320;75116;84116;8411600;6;40;;7;10;2;2;0;0;;9;1;1031;0
2022;MG;3114402;10;1;0;;;0;;;;6;5;39.5;40;3114402;0;0;0;0;3;1.21;1468.32;2;0.92;1935.59;1480.14;1463.88;1463.88;1463.88;1463.88;1463.88;1463.88;1463.88;1366.29;0.0;1122.31;;;;23;;514320;80136;85112;8511200;6;48;;7;10;2;2;0;0;1198;4;1;3999;0
2022;MG;3114402;10;1;2;10;;0;;;;1;1;2.8;8;3114402;0;0;0;0;2;0.93;1133.33;2;0.99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000.0;1200.0;1200.0;;;;23;;223710;80136;85112;8511200;4;27;;9;10;2;2;0;0;1198;4;1;3999;0
2022;MG;3114402;90;1;2;12;;0;;;;1;6;0.6;44;3114402;0;0;0;0;2;0.96;1171.67;2;0.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1171.67;;;;23;;371410;80136;85112;8511200;3;21;;7;10;2;4;0;0;1198;5;1;3999;0
2022;MG;3114402;60;1;2;10;;0;;;;1;4;2.6;21;3114402;0;0;0;0;2;0.69;836.67;2;0.83;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;600.0;900.0;1010.0;;;;23;;622010;80144;85121;8512100;8;68;;5;10;1;2;0;0;1198;6;1;2062;1
2022;MG;3114402;10;1;2;5;;0;;;;3;4;7.8;30;3114402;0;0;0;0;2;0.8;975.31;2;0.9;0.0;0.0;0.0;0.0;817.3;980.76;980.76;980.76;980.76;980.76;980.76;1100.63;;;;23;;514320;80144;85121;8512100;7;50;;2;10;2;2;0;0;1198;6;1;2062;1
2022;MG;3114402;10;1;0;;;0;;;;4;4;15.9;25;3114402;0;0;0;0;2;0.83;1012.69;2;0.87;1583.33;950.25;950.25;950.25;950.25;950.25;950.25;950.25;950.25;950.25;950.25;1066.39;;;;23;;252320;80144;85121;8512100;5;32;;7;10;2;2;0;0;1198;6;1;2062;1
2022;MG;3114402;10;1;0;;;0;;;;4;4;14.7;30;3114402;0;0;0;0;2;0.73;887.34;2;0.81;844.44;881.45;881.45;881.45;881.45;881.45;881.45;881.45;881.45;881.45;881.45;989.18;;;;23;;313220;80144;85121;8512100;5;37;;7;10;1;2;0;0;1198;6;1;2062;1
2022;MG;3114402;10;1;2;6;;0;;;;3;4;6.7;30;3114402;0;0;0;0;2;0.79;960.52;2;0.9;0.0;0.0;0.0;0.0;0.0;719.22;980.76;980.76;980.76;980.76;980.76;1100.63;;;;23;;514320;80144;85121;8512100;5;30;;6;10;2;2;0;0;1198;6;1;2062;1
2022;MG;3114402;10;1;2;3;;0;;;;3;6;9.7;44;3114402;0;0;0;0;2;0.65;796.07;2;0.95;0.0;0.0;610.81;774.75;774.75;774.75;774.75;774.75;774.75;774.75;774.75;1151.88;;;;23;;234910;80144;85121;8512100;3;24;;9;10;2;2;0;0;1198;6;1;2062;1
2022;MG;3114402;10;1;2;3;;0;;;;3;4;9.7;25;3114402;0;0;0;0;2;0.77;933.36;2;0.87;0.0;0.0;665.18;950.25;950.25;950.25;950.25;950.25;950.25;950.25;950.25;1066.39;;;;23;;371410;80144;85121;8512100;5;35;;8;10;2;2;0;0;1198;6;1;2062;1
2022;MG;3114402;10;1;2;3;;0;;;;3;4;9.7;25;3117108;0;0;0;0;2;0.77;936.52;2;0.87;0.0;0.0;696.85;950.25;950.25;950.25;950.25;950.25;950.25;950.25;950.25;1066.39;;;;23;;371410;80144;85121;8512100;3;21;;9;10;2;2;0;0;1198;6;1;2062;1
2022;MG;3114402;10;1;2;3;;0;;;;3;4;9.7;25;3114402;0;0;0;0;2;0.77;933.36;2;0.87;0.0;0.0;665.18;950.25;950.25;950.25;950.25;950.25;950.25;950.25;950.25;1066.39;;;;23;;371410;80144;85121;8512100;4;29;;8;10;2;2;0;0;1198;6;1;2062;1
2022;MG;3114402;10;1;0;;;0;40;;;6;1;46.4;6;3114402;2;0;0;0;2;0.54;665.5;2;0.54;640.76;529.79;596.01;707.3;707.3;756.08;658.53;658.53;756.08;658.53;658.52;658.53;;;;23;;232125;80152;85139;8513900;5;32;;9;10;1;2;0;0;1198;5;1;2143;0
2022;MG;3114402;10;1;0;;;0;40;;;4;4;19.6;21;3114402;1;0;0;0;2;0.74;907.01;2;0.71;928.42;716.54;725.61;924.0;971.06;959.01;877.73;1040.31;974.95;917.43;984.83;864.25;;;;23;;512115;80152;85139;8513900;5;31;;7;10;2;4;0;0;1198;5;1;2143;0
2022;MG;3114402;10;1;0;;;0;40;;;4;1;14.1;8;3114402;5;0;0;0;2;0.67;816.92;2;0.68;536.97;672.28;840.35;882.13;882.13;928.54;835.7;835.7;882.13;835.7;835.7;835.7;;;;23;;233120;80152;85139;8513900;5;38;;9;10;1;2;0;0;1198;5;1;2143;0
2022;MG;3114402;10;1;0;;;0;;;;4;1;19.6;9;3101607;0;0;0;0;2;0.83;1011.17;2;0.81;1349.12;706.39;993.35;1036.57;1036.57;1085.35;987.79;987.79;987.79;987.79;987.79;987.79;;;;23;;232130;80152;85139;8513900;4;25;;9;10;1;2;0;0;1198;5;1;2143;0
2022;MG;3114402;60;1;2;11;;0;;;;1;4;2.0;21;3114402;0;0;0;0;2;0.73;891.18;2;0.68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;956.0;826.36;;;;23;;512115;80152;85139;8513900;6;49;;6;10;2;2;0;0;1198;5;1;2143;0
2022;MG;3114402;10;1;0;;;0;;;;5;1;34.7;9;3114402;0;0;0;0;2;0.78;955.45;2;0.8;823.27;781.89;869.13;971.91;1020.69;1069.48;971.91;971.91;1069.48;971.91;971.91;971.91;;;;23;;232150;80152;85139;8513900;6;44;;9;10;1;2;0;0;1198;5;1;2143;0
2022;MG;3114402;10;1;2;10;;0;;;;1;1;2.2;9;3524709;0;0;0;0;2;0.77;934.43;2;0.77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;940.74;921.8;940.75;;;;23;;232110;80152;85139;8513900;5;30;;9;10;1;2;0;0;1198;5;1;2143;0
